ID,Area,Sub Area,lat,long,Type
"
NW-88006005
","
Cumbria And Lancashire
","
North Cumbria
",54.7208," -2.688839
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88006014
","
Cumbria And Lancashire
","
North Cumbria
",54.499919," -2.317731
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88006006
","
Cumbria And Lancashire
","
North Cumbria
",54.672735," -2.86077
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88006016
","
Cumbria And Lancashire
","
North Cumbria
",54.902823," -3.089341
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88006008
","
Cumbria And Lancashire
","
North Cumbria
",54.887727," -2.796102
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88006003
","
Cumbria And Lancashire
","
North Cumbria
",54.880591," -3.040967
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005996
","
Cumbria And Lancashire
","
North Cumbria
",54.62411," -2.485132
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005998
","
Cumbria And Lancashire
","
North Cumbria
",54.686614," -2.679372
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88006001
","
Cumbria And Lancashire
","
North Cumbria
",54.991218," -2.581654
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005983
","
Cumbria And Lancashire
","
North Cumbria
",54.85072," -2.828438
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88006017
","
Cumbria And Lancashire
","
North Cumbria
",54.488819," -2.353936
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005974
","
Cumbria And Lancashire
","
North Cumbria
",54.919902," -3.000013
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005994
","
Cumbria And Lancashire
","
North Cumbria
",54.851165," -2.967503
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88006002
","
Cumbria And Lancashire
","
North Cumbria
",54.543206," -2.952889
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005973
","
Cumbria And Lancashire
","
North Cumbria
",54.753897," -2.827019
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005979
","
Cumbria And Lancashire
","
North Cumbria
",54.89586," -2.716835
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005970
","
Cumbria And Lancashire
","
North Cumbria
",54.923118," -3.064721
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005969
","
Cumbria And Lancashire
","
North Cumbria
",54.522439," -2.328241
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005964
","
Cumbria And Lancashire
","
North Cumbria
",54.604788," -2.554363
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
"
NW-88005962
","
Cumbria And Lancashire
","
North Cumbria
",54.67651," -2.566243
","
Sewage Discharges – Final/Treated Effluent – Water Company
"
